date_time,x,is_charging,battery_level
06-00-19-121_03-02-21_EST,2,True,79
06-01-04-071_03-02-21_EST,2,True,80
06-01-19-104_03-02-21_EST,2,True,80
06-02-19-066_03-02-21_EST,2,True,80
06-02-42-088_03-02-21_EST,2,True,81
06-02-47-939_03-02-21_EST,2,True,81
06-03-19-090_03-02-21_EST,2,True,81
06-04-19-066_03-02-21_EST,2,True,82
06-04-36-119_03-02-21_EST,2,True,82
06-05-19-100_03-02-21_EST,2,True,82
06-06-19-084_03-02-21_EST,2,True,83
06-06-30-156_03-02-21_EST,2,True,83
06-07-19-089_03-02-21_EST,2,True,83
06-08-19-105_03-02-21_EST,2,True,84
06-08-27-140_03-02-21_EST,2,True,84
06-08-29-918_03-02-21_EST,2,True,84
06-09-19-083_03-02-21_EST,2,True,84
06-10-19-051_03-02-21_EST,2,True,84
06-10-34-312_03-02-21_EST,2,True,85
06-11-19-062_03-02-21_EST,2,True,85
06-12-19-043_03-02-21_EST,2,True,85
06-12-59-077_03-02-21_EST,2,True,85
