date_time,x,is_charging,battery_level
13-21-59-911_02-22-21_EST,5,True,100
13-22-59-918_02-22-21_EST,5,True,100
13-23-59-921_02-22-21_EST,5,True,100
13-24-59-905_02-22-21_EST,5,True,100
13-25-59-929_02-22-21_EST,5,True,100
13-26-59-899_02-22-21_EST,5,True,100
13-27-59-935_02-22-21_EST,5,True,100
13-28-59-920_02-22-21_EST,5,True,100
13-29-59-920_02-22-21_EST,5,True,100
13-30-59-927_02-22-21_EST,5,True,100
13-31-59-888_02-22-21_EST,5,True,100
13-32-59-921_02-22-21_EST,5,True,100
13-33-59-925_02-22-21_EST,5,True,100
13-34-59-923_02-22-21_EST,5,True,100
13-35-59-923_02-22-21_EST,5,True,100
13-36-59-922_02-22-21_EST,5,True,100
13-37-59-897_02-22-21_EST,5,True,100
13-38-59-904_02-22-21_EST,5,True,100
13-39-59-946_02-22-21_EST,5,True,100
13-40-59-893_02-22-21_EST,5,True,100
13-41-59-920_02-22-21_EST,5,True,100
13-42-59-909_02-22-21_EST,5,True,100
13-43-59-912_02-22-21_EST,5,True,100
13-44-59-920_02-22-21_EST,5,True,100
13-45-59-929_02-22-21_EST,5,True,100
13-46-59-920_02-22-21_EST,5,True,100
13-47-59-932_02-22-21_EST,5,True,100
13-48-59-909_02-22-21_EST,5,True,100
13-49-59-931_02-22-21_EST,5,True,100
13-50-59-910_02-22-21_EST,5,True,100
13-51-59-933_02-22-21_EST,5,True,100
13-52-59-929_02-22-21_EST,5,True,100
13-53-59-924_02-22-21_EST,5,True,100
13-54-59-937_02-22-21_EST,5,True,100
13-55-59-933_02-22-21_EST,5,True,100
13-56-59-915_02-22-21_EST,5,True,100
13-57-59-932_02-22-21_EST,5,True,100
13-58-59-947_02-22-21_EST,5,True,100
13-59-59-932_02-22-21_EST,5,True,100
