date_time,x,is_charging,battery_level
12-00-40-040_03-04-21_EST,5,True,100
12-01-40-019_03-04-21_EST,5,True,100
12-02-40-043_03-04-21_EST,5,True,100
12-03-40-042_03-04-21_EST,5,True,100
12-04-40-023_03-04-21_EST,5,True,100
12-05-40-019_03-04-21_EST,5,True,100
12-06-39-999_03-04-21_EST,5,True,100
12-07-40-053_03-04-21_EST,5,True,100
12-08-40-032_03-04-21_EST,5,True,100
12-09-40-031_03-04-21_EST,5,True,100
12-10-40-043_03-04-21_EST,5,True,100
12-11-40-102_03-04-21_EST,5,True,100
12-12-40-007_03-04-21_EST,5,True,100
12-13-40-043_03-04-21_EST,5,True,100
12-14-40-001_03-04-21_EST,5,True,100
12-15-40-033_03-04-21_EST,5,True,100
12-16-40-049_03-04-21_EST,5,True,100
12-17-39-993_03-04-21_EST,5,True,100
12-18-40-045_03-04-21_EST,5,True,100
