date_time,x,is_charging,battery_level
12-00-46-573_03-03-21_EST,5,True,100
12-01-46-524_03-03-21_EST,5,True,100
12-02-46-578_03-03-21_EST,5,True,100
12-03-46-555_03-03-21_EST,5,True,100
12-04-46-559_03-03-21_EST,5,True,100
12-05-46-574_03-03-21_EST,5,True,100
12-06-46-568_03-03-21_EST,5,True,100
12-07-46-574_03-03-21_EST,5,True,100
12-08-46-572_03-03-21_EST,5,True,100
12-09-46-574_03-03-21_EST,5,True,100
12-10-46-570_03-03-21_EST,5,True,100
12-11-46-604_03-03-21_EST,5,True,100
12-12-46-572_03-03-21_EST,5,True,100
12-13-46-574_03-03-21_EST,5,True,100
12-14-46-578_03-03-21_EST,5,True,100
12-15-46-549_03-03-21_EST,5,True,100
12-16-46-546_03-03-21_EST,5,True,100
12-17-46-567_03-03-21_EST,5,True,100
12-18-46-571_03-03-21_EST,5,True,100
12-19-46-552_03-03-21_EST,5,True,100
12-20-46-579_03-03-21_EST,5,True,100
12-21-46-573_03-03-21_EST,5,True,100
12-22-46-586_03-03-21_EST,5,True,100
12-23-46-585_03-03-21_EST,5,True,100
12-24-46-560_03-03-21_EST,5,True,100
12-25-46-580_03-03-21_EST,5,True,100
12-26-46-574_03-03-21_EST,5,True,100
12-27-46-521_03-03-21_EST,5,True,100
12-28-46-578_03-03-21_EST,5,True,100
12-29-46-581_03-03-21_EST,5,True,100
12-30-46-595_03-03-21_EST,5,True,100
12-31-46-554_03-03-21_EST,5,True,100
12-32-46-606_03-03-21_EST,5,True,100
12-33-46-601_03-03-21_EST,5,True,100
12-34-46-583_03-03-21_EST,5,True,100
12-35-46-583_03-03-21_EST,5,True,100
12-36-46-591_03-03-21_EST,5,True,100
12-37-46-544_03-03-21_EST,5,True,100
12-38-46-591_03-03-21_EST,5,True,100
12-39-46-546_03-03-21_EST,5,True,100
12-40-46-568_03-03-21_EST,5,True,100
12-41-46-572_03-03-21_EST,5,True,100
12-42-46-571_03-03-21_EST,5,True,100
12-43-46-584_03-03-21_EST,5,True,100
12-44-46-579_03-03-21_EST,5,True,100
12-45-46-590_03-03-21_EST,5,True,100
12-46-46-608_03-03-21_EST,5,True,100
12-47-46-587_03-03-21_EST,5,True,100
12-48-46-594_03-03-21_EST,5,True,100
