date_time,x,is_charging,battery_level
05-49-34-647_02-26-21_EST,2,True,89
05-50-04-757_02-26-21_EST,2,True,89
05-50-34-660_02-26-21_EST,2,True,90
05-51-34-633_02-26-21_EST,2,True,90
05-52-34-673_02-26-21_EST,2,True,90
05-52-45-450_02-26-21_EST,2,True,90
05-53-08-984_02-26-21_EST,2,True,91
05-53-34-678_02-26-21_EST,2,True,91
05-54-34-695_02-26-21_EST,2,True,91
05-55-34-662_02-26-21_EST,2,True,91
05-56-29-289_02-26-21_EST,2,True,91
05-56-34-661_02-26-21_EST,2,True,91
05-57-34-661_02-26-21_EST,2,True,92
05-58-34-668_02-26-21_EST,2,True,92
05-59-34-680_02-26-21_EST,2,True,92
