date_time,x,is_charging,battery_level
12-00-08-767_02-24-21_EST,5,True,100
12-01-08-775_02-24-21_EST,5,True,100
12-02-08-757_02-24-21_EST,5,True,100
12-03-08-771_02-24-21_EST,5,True,100
12-04-08-778_02-24-21_EST,5,True,100
12-05-08-776_02-24-21_EST,5,True,100
12-06-08-771_02-24-21_EST,5,True,100
12-07-08-785_02-24-21_EST,5,True,100
12-08-08-774_02-24-21_EST,5,True,100
12-09-08-786_02-24-21_EST,5,True,100
12-10-08-751_02-24-21_EST,5,True,100
12-11-08-781_02-24-21_EST,5,True,100
12-12-08-787_02-24-21_EST,5,True,100
12-13-08-745_02-24-21_EST,5,True,100
12-14-08-748_02-24-21_EST,5,True,100
12-15-08-741_02-24-21_EST,5,True,100
12-16-08-758_02-24-21_EST,5,True,100
12-17-08-748_02-24-21_EST,5,True,100
12-18-08-762_02-24-21_EST,5,True,100
12-19-08-757_02-24-21_EST,5,True,100
12-20-08-743_02-24-21_EST,5,True,100
12-21-08-754_02-24-21_EST,5,True,100
12-22-08-742_02-24-21_EST,5,True,100
12-23-08-737_02-24-21_EST,5,True,100
12-24-08-773_02-24-21_EST,5,True,100
12-25-08-735_02-24-21_EST,5,True,100
12-26-08-771_02-24-21_EST,5,True,100
12-27-08-751_02-24-21_EST,5,True,100
12-28-08-779_02-24-21_EST,5,True,100
12-29-08-794_02-24-21_EST,5,True,100
12-30-08-783_02-24-21_EST,5,True,100
12-31-08-782_02-24-21_EST,5,True,100
12-32-08-783_02-24-21_EST,5,True,100
12-33-08-781_02-24-21_EST,5,True,100
12-34-08-777_02-24-21_EST,5,True,100
12-35-08-776_02-24-21_EST,5,True,100
12-36-08-795_02-24-21_EST,5,True,100
12-37-08-780_02-24-21_EST,5,True,100
12-38-08-788_02-24-21_EST,5,True,100
12-39-08-762_02-24-21_EST,5,True,100
12-40-08-776_02-24-21_EST,5,True,100
12-41-08-783_02-24-21_EST,5,True,100
12-42-08-819_02-24-21_EST,5,True,100
12-43-08-762_02-24-21_EST,5,True,100
12-44-08-778_02-24-21_EST,5,True,100
12-45-08-777_02-24-21_EST,5,True,100
12-46-08-788_02-24-21_EST,5,True,100
12-47-08-784_02-24-21_EST,5,True,100
