date_time,x,is_charging,battery_level
01-02-54-649_03-03-21_EST,3,False,22
01-03-11-645_03-03-21_EST,3,False,22
01-04-31-954_03-03-21_EST,3,False,20
01-07-14-039_03-03-21_EST,3,False,20
01-08-59-179_03-03-21_EST,3,False,18
01-11-28-140_03-03-21_EST,3,False,18
01-11-39-697_03-03-21_EST,3,False,18
01-11-41-159_03-03-21_EST,3,False,18
01-12-54-669_03-03-21_EST,3,False,17
01-14-56-969_03-03-21_EST,3,False,16
01-16-56-713_03-03-21_EST,3,False,16
01-19-14-023_03-03-21_EST,3,False,15
01-20-50-425_03-03-21_EST,3,False,14
01-22-33-231_03-03-21_EST,3,False,13
01-22-54-654_03-03-21_EST,3,False,13
01-24-23-532_03-03-21_EST,3,False,13
01-24-49-932_03-03-21_EST,3,False,13
01-26-54-146_03-03-21_EST,3,False,12
01-28-27-652_03-03-21_EST,3,False,11
01-28-57-490_03-03-21_EST,3,False,10
01-29-36-405_03-03-21_EST,3,False,10
01-31-42-093_03-03-21_EST,3,False,10
01-32-00-845_03-03-21_EST,3,False,10
01-32-06-630_03-03-21_EST,3,False,10
01-32-54-675_03-03-21_EST,3,False,10
01-33-06-120_03-03-21_EST,3,False,10
01-36-06-118_03-03-21_EST,3,False,10
01-39-20-222_03-03-21_EST,3,False,10
01-42-54-704_03-03-21_EST,3,False,10
01-44-13-558_03-03-21_EST,3,False,10
01-51-58-891_03-03-21_EST,3,False,10
01-52-54-698_03-03-21_EST,3,False,10
