date_time,x,is_charging,battery_level
12-00-47-620_03-01-21_EST,5,True,100
12-01-47-613_03-01-21_EST,5,True,100
12-02-47-627_03-01-21_EST,5,True,100
12-03-47-636_03-01-21_EST,5,True,100
12-04-47-632_03-01-21_EST,5,True,100
12-05-47-602_03-01-21_EST,5,True,100
12-06-47-631_03-01-21_EST,5,True,100
12-07-47-620_03-01-21_EST,5,True,100
12-08-47-630_03-01-21_EST,5,True,100
12-09-47-643_03-01-21_EST,5,True,100
12-10-47-638_03-01-21_EST,5,True,100
12-11-47-624_03-01-21_EST,5,True,100
12-12-47-636_03-01-21_EST,5,True,100
12-13-47-627_03-01-21_EST,5,True,100
12-14-47-635_03-01-21_EST,5,True,100
12-15-47-634_03-01-21_EST,5,True,100
12-16-47-595_03-01-21_EST,5,True,100
12-17-47-626_03-01-21_EST,5,True,100
12-18-47-623_03-01-21_EST,5,True,100
12-19-47-631_03-01-21_EST,5,True,100
12-20-47-614_03-01-21_EST,5,True,100
12-21-47-628_03-01-21_EST,5,True,100
12-22-47-625_03-01-21_EST,5,True,100
12-23-47-627_03-01-21_EST,5,True,100
12-24-47-612_03-01-21_EST,5,True,100
12-25-47-630_03-01-21_EST,5,True,100
12-26-47-613_03-01-21_EST,5,True,100
12-27-47-625_03-01-21_EST,5,True,100
12-28-47-626_03-01-21_EST,5,True,100
12-29-47-636_03-01-21_EST,5,True,100
12-30-47-623_03-01-21_EST,5,True,100
12-31-47-610_03-01-21_EST,5,True,100
12-32-47-613_03-01-21_EST,5,True,100
12-33-47-608_03-01-21_EST,5,True,100
12-34-47-623_03-01-21_EST,5,True,100
12-35-47-642_03-01-21_EST,5,True,100
12-36-47-630_03-01-21_EST,5,True,100
12-37-47-622_03-01-21_EST,5,True,100
12-38-47-618_03-01-21_EST,5,True,100
12-39-47-602_03-01-21_EST,5,True,100
12-40-47-602_03-01-21_EST,5,True,100
12-41-47-621_03-01-21_EST,5,True,100
12-42-47-632_03-01-21_EST,5,True,100
12-43-47-638_03-01-21_EST,5,True,100
12-44-47-641_03-01-21_EST,5,True,100
12-45-47-623_03-01-21_EST,5,True,100
12-46-47-614_03-01-21_EST,5,True,100
12-47-47-614_03-01-21_EST,5,True,100
12-48-47-629_03-01-21_EST,5,True,100
12-49-47-627_03-01-21_EST,5,True,100
12-50-47-623_03-01-21_EST,5,True,100
12-51-47-618_03-01-21_EST,5,True,100
12-52-47-626_03-01-21_EST,5,True,100
12-53-47-627_03-01-21_EST,5,True,100
12-54-47-641_03-01-21_EST,5,True,100
12-55-47-623_03-01-21_EST,5,True,100
12-56-47-626_03-01-21_EST,5,True,100
12-57-47-629_03-01-21_EST,5,True,100
12-58-47-628_03-01-21_EST,5,True,100
12-59-47-619_03-01-21_EST,5,True,100
