date_time,x,is_charging,battery_level
07-13-37-479_02-25-21_EST,2,True,100
07-14-37-462_02-25-21_EST,2,True,100
07-15-37-457_02-25-21_EST,2,True,100
07-16-37-457_02-25-21_EST,2,True,100
07-17-37-450_02-25-21_EST,2,True,100
07-18-37-465_02-25-21_EST,2,True,100
07-19-37-458_02-25-21_EST,2,True,100
07-20-37-455_02-25-21_EST,2,True,100
07-21-37-471_02-25-21_EST,2,True,100
07-22-37-461_02-25-21_EST,2,True,100
07-23-37-462_02-25-21_EST,2,True,100
07-24-37-463_02-25-21_EST,2,True,100
07-25-37-440_02-25-21_EST,2,True,100
07-26-37-450_02-25-21_EST,2,True,100
07-27-37-460_02-25-21_EST,2,True,100
07-28-37-464_02-25-21_EST,2,True,100
07-29-37-461_02-25-21_EST,2,True,100
07-30-37-465_02-25-21_EST,2,True,100
07-31-37-468_02-25-21_EST,2,True,100
07-32-37-460_02-25-21_EST,2,True,100
07-33-37-450_02-25-21_EST,2,True,100
07-34-37-469_02-25-21_EST,2,True,100
07-35-37-461_02-25-21_EST,2,True,100
07-36-37-430_02-25-21_EST,2,True,100
07-37-37-430_02-25-21_EST,2,True,100
07-38-37-424_02-25-21_EST,2,True,100
07-39-37-429_02-25-21_EST,2,True,100
07-40-37-432_02-25-21_EST,2,True,100
07-41-15-574_02-25-21_EST,5,True,100
07-41-37-457_02-25-21_EST,5,True,100
07-42-37-452_02-25-21_EST,5,True,100
07-43-37-477_02-25-21_EST,5,True,100
07-44-37-468_02-25-21_EST,5,True,100
07-45-37-471_02-25-21_EST,5,True,100
07-46-37-459_02-25-21_EST,5,True,100
07-47-37-457_02-25-21_EST,5,True,100
07-48-37-443_02-25-21_EST,5,True,100
07-49-37-445_02-25-21_EST,5,True,100
07-50-37-434_02-25-21_EST,5,True,100
07-51-37-464_02-25-21_EST,5,True,100
07-52-37-457_02-25-21_EST,5,True,100
07-53-37-464_02-25-21_EST,5,True,100
07-54-37-464_02-25-21_EST,5,True,100
07-55-37-468_02-25-21_EST,5,True,100
07-56-37-455_02-25-21_EST,5,True,100
07-57-37-448_02-25-21_EST,5,True,100
07-58-37-440_02-25-21_EST,5,True,100
07-59-37-437_02-25-21_EST,5,True,100
