date_time,x,is_charging,battery_level
21-05-14-449_03-01-21_EST,3,False,74
21-12-39-508_03-01-21_EST,3,False,74
21-12-40-722_03-01-21_EST,3,False,73
21-13-45-015_03-01-21_EST,3,False,73
21-15-14-440_03-01-21_EST,3,False,72
21-18-19-177_03-01-21_EST,3,False,71
21-18-49-735_03-01-21_EST,3,False,71
21-22-34-193_03-01-21_EST,3,False,71
21-25-14-445_03-01-21_EST,3,False,71
21-32-52-849_03-01-21_EST,3,False,71
21-35-14-465_03-01-21_EST,3,False,71
21-45-14-443_03-01-21_EST,3,False,71
21-55-14-449_03-01-21_EST,3,False,71
21-56-30-553_03-01-21_EST,3,False,71
