date_time,x,is_charging,battery_level
09-00-37-461_02-25-21_EST,5,True,100
09-01-37-446_02-25-21_EST,5,True,100
09-02-37-464_02-25-21_EST,5,True,100
09-03-37-473_02-25-21_EST,5,True,100
09-04-37-464_02-25-21_EST,5,True,100
09-05-37-467_02-25-21_EST,5,True,100
09-06-37-453_02-25-21_EST,5,True,100
09-07-37-471_02-25-21_EST,5,True,100
09-08-37-466_02-25-21_EST,5,True,100
09-09-37-450_02-25-21_EST,5,True,100
09-10-37-459_02-25-21_EST,5,True,100
09-11-37-461_02-25-21_EST,5,True,100
09-12-37-463_02-25-21_EST,5,True,100
09-13-37-461_02-25-21_EST,5,True,100
09-14-37-466_02-25-21_EST,5,True,100
09-15-37-478_02-25-21_EST,5,True,100
09-16-37-461_02-25-21_EST,5,True,100
09-17-37-450_02-25-21_EST,5,True,100
09-18-37-464_02-25-21_EST,5,True,100
09-19-37-446_02-25-21_EST,5,True,100
09-20-37-471_02-25-21_EST,5,True,100
09-21-37-452_02-25-21_EST,5,True,100
09-22-37-464_02-25-21_EST,5,True,100
09-23-37-463_02-25-21_EST,5,True,100
09-24-37-463_02-25-21_EST,5,True,100
09-25-37-451_02-25-21_EST,5,True,100
09-26-37-455_02-25-21_EST,5,True,100
09-27-37-470_02-25-21_EST,5,True,100
09-28-37-444_02-25-21_EST,5,True,100
09-29-37-459_02-25-21_EST,5,True,100
09-30-37-454_02-25-21_EST,5,True,100
09-31-37-455_02-25-21_EST,5,True,100
09-32-37-456_02-25-21_EST,5,True,100
09-33-37-445_02-25-21_EST,5,True,100
09-34-37-459_02-25-21_EST,5,True,100
09-35-37-467_02-25-21_EST,5,True,100
09-36-37-464_02-25-21_EST,5,True,100
09-37-37-461_02-25-21_EST,5,True,100
09-38-37-452_02-25-21_EST,5,True,100
09-39-37-471_02-25-21_EST,5,True,100
09-40-37-459_02-25-21_EST,5,True,100
09-41-37-449_02-25-21_EST,5,True,100
09-42-37-458_02-25-21_EST,5,True,100
09-43-37-486_02-25-21_EST,5,True,100
09-44-37-476_02-25-21_EST,5,True,100
09-45-37-477_02-25-21_EST,5,True,100
09-46-37-464_02-25-21_EST,5,True,100
09-47-37-461_02-25-21_EST,5,True,100
09-48-37-458_02-25-21_EST,5,True,100
09-49-37-461_02-25-21_EST,5,True,100
09-50-37-451_02-25-21_EST,5,True,100
09-51-37-462_02-25-21_EST,5,True,100
09-52-37-465_02-25-21_EST,5,True,100
09-53-37-465_02-25-21_EST,5,True,100
09-54-37-459_02-25-21_EST,5,True,100
09-55-06-011_02-25-21_EST,5,True,100
09-55-07-470_02-25-21_EST,5,True,100
09-55-37-472_02-25-21_EST,5,True,100
09-56-37-456_02-25-21_EST,5,True,100
09-57-37-445_02-25-21_EST,5,True,100
09-58-37-461_02-25-21_EST,5,True,100
09-59-37-471_02-25-21_EST,5,True,100
