date_time,x,is_charging,battery_level
10-46-08-777_02-24-21_EST,5,True,100
10-47-08-778_02-24-21_EST,5,True,100
10-48-08-781_02-24-21_EST,5,True,100
10-49-08-802_02-24-21_EST,5,True,100
10-50-08-791_02-24-21_EST,5,True,100
10-51-08-781_02-24-21_EST,5,True,100
10-52-08-753_02-24-21_EST,5,True,100
10-53-08-753_02-24-21_EST,5,True,100
10-54-08-778_02-24-21_EST,5,True,100
10-55-08-775_02-24-21_EST,5,True,100
10-56-08-782_02-24-21_EST,5,True,100
10-57-08-755_02-24-21_EST,5,True,100
10-58-08-780_02-24-21_EST,5,True,100
10-59-08-764_02-24-21_EST,5,True,100
