date_time,x,is_charging,battery_level
13-00-08-788_02-24-21_EST,5,True,100
13-01-08-776_02-24-21_EST,5,True,100
13-02-08-776_02-24-21_EST,5,True,100
13-03-08-791_02-24-21_EST,5,True,100
13-04-08-780_02-24-21_EST,5,True,100
13-05-08-760_02-24-21_EST,5,True,100
13-06-08-780_02-24-21_EST,5,True,100
13-07-08-781_02-24-21_EST,5,True,100
13-08-08-774_02-24-21_EST,5,True,100
13-09-08-767_02-24-21_EST,5,True,100
13-10-08-783_02-24-21_EST,5,True,100
13-11-08-782_02-24-21_EST,5,True,100
13-12-08-781_02-24-21_EST,5,True,100
13-13-08-772_02-24-21_EST,5,True,100
13-14-08-770_02-24-21_EST,5,True,100
13-15-08-771_02-24-21_EST,5,True,100
13-16-08-775_02-24-21_EST,5,True,100
13-17-08-773_02-24-21_EST,5,True,100
13-18-08-775_02-24-21_EST,5,True,100
13-19-08-778_02-24-21_EST,5,True,100
13-20-08-778_02-24-21_EST,5,True,100
13-21-08-772_02-24-21_EST,5,True,100
13-22-08-784_02-24-21_EST,5,True,100
13-23-08-786_02-24-21_EST,5,True,100
13-24-08-787_02-24-21_EST,5,True,100
13-25-08-774_02-24-21_EST,5,True,100
13-26-08-777_02-24-21_EST,5,True,100
13-27-08-778_02-24-21_EST,5,True,100
13-28-08-772_02-24-21_EST,5,True,100
13-29-08-789_02-24-21_EST,5,True,100
13-30-08-780_02-24-21_EST,5,True,100
13-31-08-799_02-24-21_EST,5,True,100
13-32-08-772_02-24-21_EST,5,True,100
13-33-08-776_02-24-21_EST,5,True,100
13-34-08-767_02-24-21_EST,5,True,100
13-35-08-769_02-24-21_EST,5,True,100
13-36-08-785_02-24-21_EST,5,True,100
13-37-08-771_02-24-21_EST,5,True,100
13-38-08-755_02-24-21_EST,5,True,100
13-39-08-796_02-24-21_EST,5,True,100
13-40-08-778_02-24-21_EST,5,True,100
13-41-08-783_02-24-21_EST,5,True,100
13-42-08-762_02-24-21_EST,5,True,100
13-43-08-779_02-24-21_EST,5,True,100
13-44-08-778_02-24-21_EST,5,True,100
13-45-08-780_02-24-21_EST,5,True,100
13-46-08-784_02-24-21_EST,5,True,100
13-47-08-774_02-24-21_EST,5,True,100
13-48-08-776_02-24-21_EST,5,True,100
