date_time,x,is_charging,battery_level
07-00-19-478_02-23-21_EST,5,True,100
07-01-19-474_02-23-21_EST,5,True,100
07-02-19-483_02-23-21_EST,5,True,100
07-03-19-456_02-23-21_EST,5,True,100
07-04-19-473_02-23-21_EST,5,True,100
07-05-19-483_02-23-21_EST,5,True,100
07-06-19-480_02-23-21_EST,5,True,100
07-07-19-474_02-23-21_EST,5,True,100
07-08-19-466_02-23-21_EST,5,True,100
07-09-19-466_02-23-21_EST,5,True,100
07-10-19-452_02-23-21_EST,5,True,100
07-11-19-466_02-23-21_EST,5,True,100
07-12-19-473_02-23-21_EST,5,True,100
07-13-19-483_02-23-21_EST,5,True,100
07-14-19-476_02-23-21_EST,5,True,100
07-15-19-474_02-23-21_EST,5,True,100
07-16-19-453_02-23-21_EST,5,True,100
07-17-19-462_02-23-21_EST,5,True,100
07-18-19-471_02-23-21_EST,5,True,100
07-19-19-461_02-23-21_EST,5,True,100
07-20-19-481_02-23-21_EST,5,True,100
07-21-19-481_02-23-21_EST,5,True,100
07-22-19-463_02-23-21_EST,5,True,100
07-23-19-479_02-23-21_EST,5,True,100
07-24-19-462_02-23-21_EST,5,True,100
07-25-19-467_02-23-21_EST,5,True,100
07-26-19-474_02-23-21_EST,5,True,100
07-27-19-468_02-23-21_EST,5,True,100
07-28-19-493_02-23-21_EST,5,True,100
07-29-19-467_02-23-21_EST,5,True,100
07-30-19-469_02-23-21_EST,5,True,100
07-31-19-469_02-23-21_EST,5,True,100
07-32-19-475_02-23-21_EST,5,True,100
07-33-19-465_02-23-21_EST,5,True,100
07-34-19-484_02-23-21_EST,5,True,100
07-35-19-429_02-23-21_EST,5,True,100
07-36-19-450_02-23-21_EST,5,True,100
07-37-19-432_02-23-21_EST,5,True,100
07-38-19-455_02-23-21_EST,5,True,100
07-39-19-465_02-23-21_EST,5,True,100
07-40-19-439_02-23-21_EST,5,True,100
07-41-19-472_02-23-21_EST,5,True,100
07-42-19-470_02-23-21_EST,5,True,100
07-43-19-469_02-23-21_EST,5,True,100
07-44-19-489_02-23-21_EST,5,True,100
07-45-19-482_02-23-21_EST,5,True,100
07-46-19-488_02-23-21_EST,5,True,100
07-47-19-434_02-23-21_EST,5,True,100
07-48-19-465_02-23-21_EST,5,True,100
07-49-19-496_02-23-21_EST,5,True,100
07-50-19-482_02-23-21_EST,5,True,100
07-51-19-467_02-23-21_EST,5,True,100
07-52-19-482_02-23-21_EST,5,True,100
07-53-19-481_02-23-21_EST,5,True,100
07-54-19-482_02-23-21_EST,5,True,100
07-55-19-481_02-23-21_EST,5,True,100
07-56-19-493_02-23-21_EST,5,True,100
07-57-19-495_02-23-21_EST,5,True,100
07-58-19-476_02-23-21_EST,5,True,100
07-59-19-457_02-23-21_EST,5,True,100
