date_time,x,is_charging,battery_level
07-00-46-598_03-03-21_EST,2,True,91
07-01-46-579_03-03-21_EST,2,True,91
07-01-49-460_03-03-21_EST,2,True,91
07-02-46-539_03-03-21_EST,2,True,91
07-03-46-580_03-03-21_EST,2,True,91
07-04-46-577_03-03-21_EST,2,True,92
07-05-46-600_03-03-21_EST,2,True,92
07-05-51-913_03-03-21_EST,2,True,92
07-06-46-584_03-03-21_EST,2,True,92
07-07-46-577_03-03-21_EST,2,True,92
07-08-46-542_03-03-21_EST,2,True,93
07-09-46-545_03-03-21_EST,2,True,93
07-10-22-096_03-03-21_EST,2,True,93
07-10-46-537_03-03-21_EST,2,True,93
07-11-46-572_03-03-21_EST,2,True,93
07-12-46-560_03-03-21_EST,2,True,93
07-13-46-573_03-03-21_EST,2,True,94
07-14-46-579_03-03-21_EST,2,True,94
07-15-19-992_03-03-21_EST,2,True,94
07-15-46-575_03-03-21_EST,2,True,94
07-16-46-585_03-03-21_EST,2,True,94
07-17-46-581_03-03-21_EST,2,True,94
07-18-46-580_03-03-21_EST,2,True,95
07-19-46-582_03-03-21_EST,2,True,95
07-20-46-564_03-03-21_EST,2,True,95
07-21-02-988_03-03-21_EST,2,True,95
07-21-46-588_03-03-21_EST,2,True,95
07-22-05-649_03-03-21_EST,2,True,95
07-22-46-590_03-03-21_EST,2,True,95
07-23-46-548_03-03-21_EST,2,True,95
07-24-46-545_03-03-21_EST,2,True,95
07-25-46-587_03-03-21_EST,2,True,96
07-26-46-549_03-03-21_EST,2,True,96
07-27-37-176_03-03-21_EST,2,True,96
07-27-46-553_03-03-21_EST,2,True,96
07-28-46-549_03-03-21_EST,2,True,96
07-29-46-537_03-03-21_EST,2,True,96
07-30-46-538_03-03-21_EST,2,True,96
07-31-46-544_03-03-21_EST,2,True,96
07-32-46-583_03-03-21_EST,2,True,96
07-33-46-574_03-03-21_EST,2,True,96
07-34-46-568_03-03-21_EST,2,True,97
07-35-46-585_03-03-21_EST,2,True,97
07-35-50-537_03-03-21_EST,2,True,97
07-36-46-553_03-03-21_EST,2,True,97
07-37-46-531_03-03-21_EST,2,True,97
07-38-46-540_03-03-21_EST,2,True,97
07-39-46-610_03-03-21_EST,2,True,97
07-40-46-585_03-03-21_EST,2,True,97
07-41-46-533_03-03-21_EST,2,True,97
07-42-46-589_03-03-21_EST,2,True,98
07-43-46-577_03-03-21_EST,2,True,98
07-44-46-588_03-03-21_EST,2,True,98
07-45-46-581_03-03-21_EST,2,True,98
07-45-51-936_03-03-21_EST,2,True,98
07-46-46-587_03-03-21_EST,2,True,98
07-47-46-593_03-03-21_EST,2,True,98
07-48-46-583_03-03-21_EST,2,True,98
07-49-46-613_03-03-21_EST,2,True,98
07-50-46-540_03-03-21_EST,2,True,98
07-51-46-585_03-03-21_EST,2,True,98
07-52-46-587_03-03-21_EST,2,True,98
07-53-46-584_03-03-21_EST,2,True,98
07-54-46-577_03-03-21_EST,2,True,98
07-55-46-555_03-03-21_EST,2,True,99
07-56-46-565_03-03-21_EST,2,True,99
07-57-39-852_03-03-21_EST,2,True,99
07-57-46-590_03-03-21_EST,2,True,99
07-58-46-564_03-03-21_EST,2,True,99
07-59-46-593_03-03-21_EST,2,True,99
