date_time,x,is_charging,battery_level
13-00-58-982_03-05-21_EST,5,True,100
13-01-59-012_03-05-21_EST,5,True,100
13-02-58-998_03-05-21_EST,5,True,100
13-03-59-005_03-05-21_EST,5,True,100
13-04-59-016_03-05-21_EST,5,True,100
13-05-59-004_03-05-21_EST,5,True,100
13-06-59-002_03-05-21_EST,5,True,100
13-07-59-016_03-05-21_EST,5,True,100
13-08-58-980_03-05-21_EST,5,True,100
13-09-59-003_03-05-21_EST,5,True,100
13-10-59-017_03-05-21_EST,5,True,100
13-11-58-990_03-05-21_EST,5,True,100
13-12-59-006_03-05-21_EST,5,True,100
13-13-58-993_03-05-21_EST,5,True,100
13-14-59-014_03-05-21_EST,5,True,100
13-15-59-006_03-05-21_EST,5,True,100
13-17-00-767_03-05-21_EST,5,True,100
13-17-59-005_03-05-21_EST,5,True,100
13-18-59-001_03-05-21_EST,5,True,100
13-19-59-006_03-05-21_EST,5,True,100
13-20-59-015_03-05-21_EST,5,True,100
13-21-59-004_03-05-21_EST,5,True,100
13-22-59-012_03-05-21_EST,5,True,100
13-23-58-966_03-05-21_EST,5,True,100
13-24-59-005_03-05-21_EST,5,True,100
13-25-59-014_03-05-21_EST,5,True,100
13-26-59-009_03-05-21_EST,5,True,100
13-27-59-011_03-05-21_EST,5,True,100
13-28-59-013_03-05-21_EST,5,True,100
13-29-59-014_03-05-21_EST,5,True,100
13-30-58-976_03-05-21_EST,5,True,100
13-31-59-006_03-05-21_EST,5,True,100
13-32-59-000_03-05-21_EST,5,True,100
13-33-59-008_03-05-21_EST,5,True,100
13-34-58-988_03-05-21_EST,5,True,100
13-35-59-007_03-05-21_EST,5,True,100
13-36-59-011_03-05-21_EST,5,True,100
13-37-58-981_03-05-21_EST,5,True,100
13-38-58-985_03-05-21_EST,5,True,100
13-39-59-028_03-05-21_EST,5,True,100
13-40-59-010_03-05-21_EST,5,True,100
13-41-59-017_03-05-21_EST,5,True,100
13-42-59-015_03-05-21_EST,5,True,100
13-43-59-015_03-05-21_EST,5,True,100
13-44-59-003_03-05-21_EST,5,True,100
13-45-58-999_03-05-21_EST,5,True,100
13-46-58-971_03-05-21_EST,5,True,100
13-47-59-003_03-05-21_EST,5,True,100
13-48-58-976_03-05-21_EST,5,True,100
13-49-59-006_03-05-21_EST,5,True,100
13-50-59-001_03-05-21_EST,5,True,100
13-51-59-005_03-05-21_EST,5,True,100
13-52-58-988_03-05-21_EST,5,True,100
13-53-58-969_03-05-21_EST,5,True,100
13-54-59-010_03-05-21_EST,5,True,100
13-55-59-014_03-05-21_EST,5,True,100
13-56-59-020_03-05-21_EST,5,True,100
13-57-59-007_03-05-21_EST,5,True,100
13-58-59-015_03-05-21_EST,5,True,100
13-59-59-016_03-05-21_EST,5,True,100
