date_time,x,is_charging,battery_level
11-00-37-462_02-25-21_EST,5,True,100
11-01-37-462_02-25-21_EST,5,True,100
11-02-37-433_02-25-21_EST,5,True,100
11-03-37-432_02-25-21_EST,5,True,100
11-04-37-460_02-25-21_EST,5,True,100
11-05-37-462_02-25-21_EST,5,True,100
11-06-37-468_02-25-21_EST,5,True,100
11-07-37-463_02-25-21_EST,5,True,100
11-08-37-439_02-25-21_EST,5,True,100
11-09-37-450_02-25-21_EST,5,True,100
11-10-37-468_02-25-21_EST,5,True,100
11-11-37-459_02-25-21_EST,5,True,100
11-12-37-464_02-25-21_EST,5,True,100
11-13-37-458_02-25-21_EST,5,True,100
11-14-37-452_02-25-21_EST,5,True,100
11-15-37-454_02-25-21_EST,5,True,100
11-16-37-454_02-25-21_EST,5,True,100
11-17-37-451_02-25-21_EST,5,True,100
11-17-59-895_02-25-21_EST,5,True,100
11-18-37-455_02-25-21_EST,5,True,100
11-19-37-453_02-25-21_EST,5,True,100
11-20-37-457_02-25-21_EST,5,True,100
11-21-37-442_02-25-21_EST,5,True,100
11-22-37-461_02-25-21_EST,5,True,100
11-23-37-442_02-25-21_EST,5,True,100
11-24-37-459_02-25-21_EST,5,True,100
11-25-37-455_02-25-21_EST,5,True,100
11-26-37-468_02-25-21_EST,5,True,100
11-27-37-446_02-25-21_EST,5,True,100
11-28-37-457_02-25-21_EST,5,True,100
11-29-37-451_02-25-21_EST,5,True,100
11-30-37-471_02-25-21_EST,5,True,100
11-31-37-444_02-25-21_EST,5,True,100
11-32-37-470_02-25-21_EST,5,True,100
11-33-37-454_02-25-21_EST,5,True,100
11-34-37-453_02-25-21_EST,5,True,100
11-35-37-461_02-25-21_EST,5,True,100
11-36-37-474_02-25-21_EST,5,True,100
11-37-37-452_02-25-21_EST,5,True,100
11-38-37-453_02-25-21_EST,5,True,100
11-39-37-464_02-25-21_EST,5,True,100
11-40-37-442_02-25-21_EST,5,True,100
11-41-37-445_02-25-21_EST,5,True,100
11-42-37-475_02-25-21_EST,5,True,100
11-43-37-460_02-25-21_EST,5,True,100
11-44-37-461_02-25-21_EST,5,True,100
11-45-37-467_02-25-21_EST,5,True,100
11-46-37-478_02-25-21_EST,5,True,100
11-47-37-463_02-25-21_EST,5,True,100
11-48-37-453_02-25-21_EST,5,True,100
11-49-37-452_02-25-21_EST,5,True,100
11-50-37-456_02-25-21_EST,5,True,100
11-51-37-458_02-25-21_EST,5,True,100
11-52-37-452_02-25-21_EST,5,True,100
11-53-37-469_02-25-21_EST,5,True,100
11-54-37-465_02-25-21_EST,5,True,100
11-55-37-459_02-25-21_EST,5,True,100
11-56-37-454_02-25-21_EST,5,True,100
11-57-37-456_02-25-21_EST,5,True,100
11-58-37-466_02-25-21_EST,5,True,100
11-59-37-438_02-25-21_EST,5,True,100
