date_time,x,is_charging,battery_level
13-00-46-592_03-03-21_EST,5,True,100
13-01-46-582_03-03-21_EST,5,True,100
13-02-46-581_03-03-21_EST,5,True,100
13-03-46-614_03-03-21_EST,5,True,100
13-04-46-584_03-03-21_EST,5,True,100
13-05-46-591_03-03-21_EST,5,True,100
13-06-46-582_03-03-21_EST,5,True,100
13-07-46-580_03-03-21_EST,5,True,100
13-08-46-586_03-03-21_EST,5,True,100
13-09-46-572_03-03-21_EST,5,True,100
13-10-46-596_03-03-21_EST,5,True,100
13-11-46-550_03-03-21_EST,5,True,100
13-12-46-626_03-03-21_EST,5,True,100
13-13-46-595_03-03-21_EST,5,True,100
13-14-46-574_03-03-21_EST,5,True,100
13-15-46-580_03-03-21_EST,5,True,100
13-16-46-578_03-03-21_EST,5,True,100
13-17-46-584_03-03-21_EST,5,True,100
13-18-46-529_03-03-21_EST,5,True,100
13-19-46-587_03-03-21_EST,5,True,100
13-20-46-538_03-03-21_EST,5,True,100
13-21-46-561_03-03-21_EST,5,True,100
13-22-46-577_03-03-21_EST,5,True,100
13-23-46-583_03-03-21_EST,5,True,100
13-24-46-583_03-03-21_EST,5,True,100
13-25-14-974_03-03-21_EST,3,False,100
13-25-14-995_03-03-21_EST,3,False,100
13-25-32-074_03-03-21_EST,3,False,100
13-28-24-473_03-03-21_EST,3,False,100
13-29-06-900_03-03-21_EST,3,False,99
13-31-16-948_03-03-21_EST,3,False,99
13-33-27-869_03-03-21_EST,3,False,99
13-34-08-821_03-03-21_EST,3,False,98
13-34-46-620_03-03-21_EST,3,False,98
13-34-49-685_03-03-21_EST,3,False,98
13-35-00-546_03-03-21_EST,3,False,98
13-35-06-302_03-03-21_EST,3,False,98
13-35-14-987_03-03-21_EST,3,False,98
13-45-01-184_03-03-21_EST,3,False,98
13-45-14-995_03-03-21_EST,3,False,98
13-45-16-999_03-03-21_EST,3,False,98
13-45-32-729_03-03-21_EST,3,False,98
13-53-44-614_03-03-21_EST,3,False,98
13-54-00-308_03-03-21_EST,3,False,97
13-55-14-993_03-03-21_EST,3,False,97
13-59-14-560_03-03-21_EST,3,False,97
13-59-20-224_03-03-21_EST,3,False,97
