date_time,x,is_charging,battery_level
04-34-40-188_02-27-21_EST,2,True,82
04-35-09-836_02-27-21_EST,2,True,82
04-35-33-764_02-27-21_EST,2,True,83
04-36-04-581_02-27-21_EST,2,True,84
04-36-09-854_02-27-21_EST,2,True,84
04-37-01-643_02-27-21_EST,2,True,84
04-37-09-811_02-27-21_EST,2,True,84
04-38-08-892_02-27-21_EST,2,True,85
04-39-09-875_02-27-21_EST,2,True,86
04-39-30-797_02-27-21_EST,2,True,86
04-39-43-846_02-27-21_EST,2,True,86
04-39-45-302_02-27-21_EST,2,True,86
04-40-09-848_02-27-21_EST,2,True,87
04-41-09-851_02-27-21_EST,2,True,87
04-41-18-707_02-27-21_EST,2,True,87
04-42-09-910_02-27-21_EST,2,True,88
04-43-09-880_02-27-21_EST,2,True,88
04-43-21-679_02-27-21_EST,2,True,88
04-44-09-868_02-27-21_EST,2,True,89
04-45-09-869_02-27-21_EST,2,True,89
04-45-36-140_02-27-21_EST,2,True,89
04-46-09-870_02-27-21_EST,2,True,89
04-47-09-867_02-27-21_EST,2,True,90
04-48-09-879_02-27-21_EST,2,True,90
04-48-12-462_02-27-21_EST,2,True,90
04-49-09-931_02-27-21_EST,2,True,91
04-50-09-853_02-27-21_EST,2,True,91
04-51-09-850_02-27-21_EST,2,True,91
04-51-16-864_02-27-21_EST,2,True,91
04-52-09-868_02-27-21_EST,2,True,91
04-53-09-868_02-27-21_EST,2,True,92
04-54-09-864_02-27-21_EST,2,True,92
04-54-41-772_02-27-21_EST,2,True,92
04-55-09-869_02-27-21_EST,2,True,92
04-56-09-873_02-27-21_EST,2,True,93
04-57-09-856_02-27-21_EST,2,True,93
04-58-09-886_02-27-21_EST,2,True,93
04-58-53-187_02-27-21_EST,2,True,93
04-59-09-872_02-27-21_EST,2,True,93
