date_time,x,is_charging,battery_level
01-01-08-544_03-04-21_EST,3,False,47
01-01-12-832_03-04-21_EST,3,False,47
01-04-37-600_03-04-21_EST,3,False,47
01-05-14-963_03-04-21_EST,3,False,47
01-05-16-422_03-04-21_EST,3,False,47
01-05-50-477_03-04-21_EST,3,False,47
01-06-24-971_03-04-21_EST,3,False,46
01-07-35-385_03-04-21_EST,3,False,45
01-12-51-584_03-04-21_EST,3,False,45
01-15-15-006_03-04-21_EST,3,False,45
01-17-55-691_03-04-21_EST,3,False,45
01-22-30-765_03-04-21_EST,3,False,45
01-24-37-513_03-04-21_EST,3,False,45
01-24-56-759_03-04-21_EST,3,False,45
01-25-14-985_03-04-21_EST,3,False,45
01-26-02-887_03-04-21_EST,3,False,45
01-26-18-882_03-04-21_EST,3,False,45
01-26-32-786_03-04-21_EST,3,False,45
01-26-54-441_03-04-21_EST,3,False,45
01-27-04-865_03-04-21_EST,3,False,45
01-29-26-755_03-04-21_EST,3,False,45
01-29-37-198_03-04-21_EST,3,False,44
01-30-13-431_03-04-21_EST,3,False,44
01-30-23-794_03-04-21_EST,3,False,44
01-30-44-877_03-04-21_EST,3,False,44
01-30-52-759_03-04-21_EST,3,False,44
01-31-48-262_03-04-21_EST,3,False,43
01-32-23-188_03-04-21_EST,3,False,42
01-32-29-203_03-04-21_EST,3,False,42
01-32-38-620_03-04-21_EST,3,False,42
01-35-14-999_03-04-21_EST,3,False,42
01-37-13-677_03-04-21_EST,3,False,42
01-38-45-735_03-04-21_EST,3,False,41
01-41-56-546_03-04-21_EST,3,False,41
01-44-02-268_03-04-21_EST,3,False,41
01-45-15-004_03-04-21_EST,3,False,41
01-55-15-010_03-04-21_EST,3,False,41
01-57-58-290_03-04-21_EST,3,False,41
