date_time,x,is_charging,battery_level
02-02-21-658_03-01-21_EST,3,False,98
02-03-39-842_03-01-21_EST,3,False,98
02-06-22-985_03-01-21_EST,3,False,98
02-06-44-547_03-01-21_EST,3,False,98
02-07-41-614_03-01-21_EST,3,False,98
02-11-14-037_03-01-21_EST,3,False,98
02-11-24-417_03-01-21_EST,3,False,98
02-11-30-121_03-01-21_EST,3,False,98
02-11-40-542_03-01-21_EST,3,False,98
02-14-16-487_03-01-21_EST,3,False,98
02-17-41-611_03-01-21_EST,3,False,97
02-25-48-730_03-01-21_EST,3,False,97
02-26-52-595_03-01-21_EST,3,False,96
02-26-54-763_03-01-21_EST,3,False,96
02-27-05-669_03-01-21_EST,3,False,96
02-27-41-585_03-01-21_EST,3,False,96
02-28-53-564_03-01-21_EST,3,False,96
02-29-03-113_03-01-21_EST,3,False,96
02-29-21-246_03-01-21_EST,3,False,96
02-30-32-174_03-01-21_EST,3,False,96
02-31-33-257_03-01-21_EST,3,False,95
02-32-12-270_03-01-21_EST,3,False,95
02-35-42-797_03-01-21_EST,3,False,95
02-36-15-914_03-01-21_EST,3,False,95
02-36-27-527_03-01-21_EST,3,False,95
02-37-41-620_03-01-21_EST,3,False,94
02-47-21-284_03-01-21_EST,3,False,94
02-47-41-606_03-01-21_EST,3,False,94
02-55-45-880_03-01-21_EST,3,False,94
02-57-41-646_03-01-21_EST,3,False,93
