date_time,x,is_charging,battery_level
03-03-00-002_02-25-21_EST,3,False,25
03-06-40-264_02-25-21_EST,3,False,25
03-06-45-927_02-25-21_EST,3,False,25
03-09-19-015_02-25-21_EST,3,False,25
03-09-24-664_02-25-21_EST,3,False,25
03-09-38-401_02-25-21_EST,3,False,25
03-09-44-032_02-25-21_EST,3,False,25
03-12-16-113_02-25-21_EST,3,False,25
03-12-21-811_02-25-21_EST,3,False,25
03-13-00-005_02-25-21_EST,3,False,25
03-19-29-700_02-25-21_EST,3,False,25
03-20-17-095_02-25-21_EST,3,False,25
03-22-36-395_02-25-21_EST,3,False,24
03-22-59-965_02-25-21_EST,3,False,24
03-24-50-618_02-25-21_EST,3,False,23
03-25-34-193_02-25-21_EST,3,False,23
03-26-40-446_02-25-21_EST,3,False,23
03-26-55-431_02-25-21_EST,3,False,23
03-28-35-225_02-25-21_EST,3,False,22
03-29-42-320_02-25-21_EST,3,False,21
03-31-06-908_02-25-21_EST,3,False,21
03-31-08-330_02-25-21_EST,3,False,21
03-31-41-995_02-25-21_EST,3,False,20
03-32-59-978_02-25-21_EST,3,False,20
03-39-44-987_02-25-21_EST,3,False,19
03-42-05-113_02-25-21_EST,3,False,18
03-42-59-976_02-25-21_EST,3,False,18
03-44-12-278_02-25-21_EST,3,False,18
03-45-06-276_02-25-21_EST,3,False,18
03-48-27-400_02-25-21_EST,3,False,17
03-48-46-206_02-25-21_EST,3,False,17
03-49-50-546_02-25-21_EST,3,False,16
03-52-59-978_02-25-21_EST,3,False,16
03-53-26-596_02-25-21_EST,3,False,16
03-54-06-967_02-25-21_EST,3,False,16
03-55-01-142_02-25-21_EST,3,False,15
